rcv		299.43		A		1		0 		8551
snd		299.47		D		8551		50		1
drop	299.48		D		8601		50		1
snd		299.49		D		8651		50		1
snd		299.50		D		8701		50		1
snd		299.51		D		8751		50		1
snd		299.52		D		8801		50		1
snd		299.53		D		8851		50		1
snd		299.53		D		8901		50		1
drop	299.54		D		8951		50		1
snd		299.55		D		9001		50		1
rcv		299.92		A		1		0 		8601
rcv		299.93		A		1		0 		8601
rcv		299.94		A		1		0 		8601
rcv		299.95		A		1		0 		8601
rcv		299.96		A		1		0 		8601
rcv		299.97		A		1		0 		8601
rcv		299.99		A		1		0 		8601
rcv		300.00		A		1		0 		8601
drop	310.08		D		8601		50		1
snd		310.12		D		8651		50		1
snd		310.14		D		8701		50		1
snd		310.16		D		8751		50		1
snd		310.18		D		8801		50		1
snd		310.20		D		8851		50		1
drop	310.21		D		8901		50		1
snd		310.22		D		8951		50		1
snd		310.24		D		9001		50		1
snd		310.26		D		9051		50		1
rcv		310.29		A		1		0 		8601
rcv		310.31		A		1		0 		8601
rcv		310.32		A		1		0 		8601
rcv		310.34		A		1		0 		8601
rcv		310.36		A		1		0 		8601
rcv		310.37		A		1		0 		8601
rcv		310.39		A		1		0 		8601
rcv		310.40		A		1		0 		8601
snd		320.53		D		8601		50		1
snd		320.55		D		8651		50		1
snd		320.56		D		8701		50		1
snd		320.57		D		8751		50		1
snd		320.58		D		8801		50		1
snd		320.59		D		8851		50		1
snd		320.59		D		8901		50		1
snd		320.60		D		8951		50		1
snd		320.61		D		9001		50		1
snd		320.62		D		9051		50		1
rcv		321.17		A		1		0 		8651
rcv		321.54		A		1		0 		8701
rcv		321.92		A		1		0 		8751
rcv		322.31		A		1		0 		8801
rcv		322.67		A		1		0 		8851
rcv		323.01		A		1		0 		8901
rcv		323.35		A		1		0 		8951
rcv		323.69		A		1		0 		9001
rcv		324.05		A		1		0 		9051
rcv		324.39		A		1		0 		9101
snd		324.42		D		9101		50		1
snd		324.43		D		9151		50		1
snd		324.44		D		9201		50		1
snd		324.45		D		9251		50		1
snd		324.46		D		9301		50		1
snd		324.47		D		9351		50		1
snd		324.48		D		9401		50		1
snd		324.48		D		9451		50		1
snd		324.49		D		9501		50		1
snd		324.50		D		9551		50		1
rcv		324.82		A		1		0 		9151
rcv		325.14		A		1		0 		9201
rcv		325.47		A		1		0 		9251
rcv		325.83		A		1		0 		9301
rcv		326.16		A		1		0 		9351
rcv		326.46		A		1		0 		9401
rcv		326.82		A		1		0 		9451
rcv		327.20		A		1		0 		9501
rcv		327.55		A		1		0 		9551
rcv		327.89		A		1		0 		9601
snd		327.92		D		9601		50		1
drop	327.92		D		9651		50		1
snd		327.93		D		9701		50		1
snd		327.94		D		9751		50		1
snd		327.95		D		9801		50		1
snd		327.96		D		9851		50		1
snd		327.97		D		9901		50		1
snd		327.98		D		9951		50		1
snd		327.99		D		10001		50		1
snd		327.99		D		10051		50		1
rcv		328.46		A		1		0 		9651
rcv		328.48		A		1		0 		9651
rcv		328.49		A		1		0 		9651
rcv		328.49		A		1		0 		9651
rcv		328.50		A		1		0 		9651
rcv		328.51		A		1		0 		9651
rcv		328.53		A		1		0 		9651
rcv		328.54		A		1		0 		9651
rcv		328.56		A		1		0 		9651
snd		338.67		D		9651		50		1
snd		338.69		D		9701		50		1
snd		338.70		D		9751		50		1
snd		338.71		D		9801		50		1
snd		338.71		D		9851		50		1
snd		338.73		D		9901		50		1
snd		338.73		D		9951		50		1
snd		338.74		D		10001		50		1
snd		338.75		D		10051		50		1
drop	338.76		D		10101		50		1
rcv		339.28		A		1		0 		9701
rcv		339.77		A		1		0 		9751
rcv		340.18		A		1		0 		9801
rcv		340.57		A		1		0 		9851
rcv		340.94		A		1		0 		9901
rcv		341.34		A		1		0 		9951
rcv		341.72		A		1		0 		10001
rcv		342.15		A		1		0 		10051
rcv		342.52		A		1		0 		10101
drop	352.66		D		10101		50		1
snd		352.72		D		10151		50		1
snd		352.75		D		10201		50		1
snd		352.77		D		10251		50		1
drop	352.78		D		10301		50		1
snd		352.80		D		10351		50		1
snd		352.82		D		10401		50		1
snd		352.84		D		10451		50		1
snd		352.85		D		10501		50		1
snd		352.87		D		10551		50		1
